seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
106,S100UREY,E02765,99550,5500001015561.0,株式会社ヨンキュウ,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:07,半期報告書－第51期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
107,S100URW6,E00382,22180,8430001012919.0,日糧製パン株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:07,半期報告書－第91期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
108,S100UR9Z,E01156,52610,6011101020517.0,リソルホールディングス株式会社,,10.0,042000,135.0,,,2024-11-14 09:07,確認書,,,,,,,0,0,0,0,1,0,0,0,1
109,S100UP7K,E01507,61470,9080401005540.0,株式会社ヤマザキ,,10.0,042000,135.0,,,2024-11-14 09:07,確認書,,,,,,,0,0,0,0,1,0,0,0,1
110,S100UL4J,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G10855,30.0,04A000,30.0,,,2024-11-14 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
111,S100UIBF,E12460,,7010001054021.0,野村アセットマネジメント株式会社,G05500,30.0,04A000,30.0,,,2024-11-14 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
112,S100UNC9,E02045,68400,9010001101820.0,株式会社ＡＫＩＢＡホールディングス,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:07,半期報告書－第43期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
113,S100UKZ5,E06479,,7010401061146.0,インベスコ・アセット・マネジメント株式会社,G08037,30.0,07A000,120.0,2023-08-18,2024-08-19,2024-11-14 09:07,有価証券報告書（内国投資信託受益証券）－第14期(2023/08/18－2024/08/19),,,,,,,0,0,0,1,1,1,0,1,1
114,S100UDHD,E15787,,1010701021680.0,楽天投信投資顧問株式会社,G13726,30.0,04A000,30.0,,,2024-11-14 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
115,S100URF7,E02765,99550,5500001015561.0,株式会社ヨンキュウ,,10.0,042000,135.0,,,2024-11-14 09:07,確認書,,,,,,,0,0,0,0,1,0,0,0,1
116,S100UJUP,E12460,,7010001054021.0,野村アセットマネジメント株式会社,G02297,30.0,995000,180.0,,,2024-11-14 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
117,S100URX5,E02472,78400,6011101037016.0,フランスベッドホールディングス株式会社,,10.0,042300,135.0,,,2024-11-14 09:07,確認書,,,,,S100UOJP,,0,0,0,0,1,0,0,0,1
118,S100UDHG,E15787,,1010701021680.0,楽天投信投資顧問株式会社,G13726,30.0,10A000,160.0,2024-02-16,2025-02-17,2024-11-14 09:08,半期報告書（内国投資信託受益証券）－第5期(2024/02/16－2025/02/17),,,,,,,0,0,0,1,1,0,0,1,1
119,S100URS0,E02045,68400,9010001101820.0,株式会社ＡＫＩＢＡホールディングス,,10.0,042000,135.0,,,2024-11-14 09:08,確認書,,,,,,,0,0,0,0,1,0,0,0,1
120,S100ULER,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G04597,30.0,10A000,160.0,2024-02-20,2025-02-18,2024-11-14 09:08,半期報告書（内国投資信託受益証券）－第20期(2024/02/20－2025/02/18),,,,,,,0,0,0,1,1,0,0,1,1
121,S100URW8,E00382,22180,8430001012919.0,日糧製パン株式会社,,10.0,042000,135.0,,,2024-11-14 09:08,確認書,,,,,,,0,0,0,0,1,0,0,0,1
122,S100UM1L,E02337,77090,8120001063299.0,クボテック株式会社,,10.0,042000,135.0,,,2024-11-14 09:08,確認書,,,,,,,0,0,0,0,1,0,0,0,1
123,S100UJUS,E12460,,7010001054021.0,野村アセットマネジメント株式会社,G03726,30.0,995000,180.0,,,2024-11-14 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
124,S100UQXN,E01259,54440,8140001059873.0,大和工業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:09,半期報告書－第106期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
125,S100UQ08,E39254,167A0,8010001243688.0,リョーサン菱洋ホールディングス株式会社,,10.0,043A00,160.0,2024-04-01,2024-09-30,2024-11-14 09:09,半期報告書－第1期(2024/04/01－2024/09/30),,,,,,,0,0,0,1,1,0,0,1,1
126,S100UK1G,E11764,,1010401064261.0,Ｔ＆Ｄアセットマネジメント株式会社,G14453,30.0,04A000,30.0,,,2024-11-14 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
127,S100URN5,E04591,96350,8011101042749.0,武蔵野興業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:09,半期報告書－第154期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
128,S100URQB,E00456,80060,6040001019014.0,ユアサ・フナショク株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:09,半期報告書－第54期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
129,S100ULET,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G04597,30.0,04A000,30.0,,,2024-11-14 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
130,S100UQ0G,E39254,167A0,8010001243688.0,リョーサン菱洋ホールディングス株式会社,,10.0,042000,135.0,,,2024-11-14 09:09,確認書,,,,,,,0,0,0,0,1,0,0,0,1
131,S100UQXP,E01259,54440,8140001059873.0,大和工業株式会社,,10.0,042000,135.0,,,2024-11-14 09:10,確認書,,,,,,,0,0,0,0,1,0,0,0,1
132,S100URNU,E04591,96350,8011101042749.0,武蔵野興業株式会社,,10.0,042000,135.0,,,2024-11-14 09:10,確認書,,,,,,,0,0,0,0,1,0,0,0,1
133,S100UJUT,E12460,,7010001054021.0,野村アセットマネジメント株式会社,G04175,30.0,995000,180.0,,,2024-11-14 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
134,S100UGO9,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G10730,30.0,10A000,160.0,2024-02-20,2025-02-18,2024-11-14 09:10,半期報告書（内国投資信託受益証券）－第10期(2024/02/20－2025/02/18),,,,,,,0,0,0,1,1,0,0,1,1
135,S100URXB,E01981,61450,9030001006415.0,ＮＩＴＴＯＫＵ株式会社,,10.0,042000,135.0,,,2024-11-14 09:10,確認書,,,,,,,0,0,0,0,1,0,0,0,1
136,S100UR7Z,E00117,18470,7010501028268.0,株式会社イチケン,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:11,半期報告書－第99期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
137,S100URPM,E00456,80060,6040001019014.0,ユアサ・フナショク株式会社,,10.0,042000,135.0,,,2024-11-14 09:11,確認書,,,,,,,0,0,0,0,1,0,0,0,1
138,S100UQ5D,E00448,42290,7070001006735.0,群栄化学工業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:11,半期報告書－第108期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
139,S100URX7,E37978,65260,7020001107604.0,株式会社ソシオネクスト,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:11,半期報告書－第11期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
140,S100UGOB,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G10730,30.0,04A000,30.0,,,2024-11-14 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
141,S100UPY7,E01960,69570,8030001003917.0,株式会社芝浦電子,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:11,半期報告書－第67期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
142,S100UJUZ,E12460,,7010001054021.0,野村アセットマネジメント株式会社,G04282,30.0,995000,180.0,,,2024-11-14 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
143,S100URFY,E02761,99340,1120001041352.0,因幡電機産業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:11,半期報告書－第77期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
144,S100ULXI,E00074,19420,9010401006818.0,株式会社関電工,,10.0,042000,135.0,,,2024-11-14 09:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
145,S100UQ2Q,E01960,69570,8030001003917.0,株式会社芝浦電子,,10.0,042000,135.0,,,2024-11-14 09:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
146,S100URXC,E37978,65260,7020001107604.0,株式会社ソシオネクスト,,10.0,042000,135.0,,,2024-11-14 09:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
147,S100UBO1,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G13482,30.0,10A000,160.0,2024-02-20,2025-02-18,2024-11-14 09:12,半期報告書（内国投資信託受益証券）－第6期(2024/02/20－2025/02/18),,,,,,,0,0,0,1,1,0,0,1,1
148,S100UO97,E01531,62220,2170001001508.0,株式会社島精機製作所,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:12,半期報告書－第64期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
149,S100URGL,E02761,99340,1120001041352.0,因幡電機産業株式会社,,10.0,042000,135.0,,,2024-11-14 09:12,確認書,,,,,,,0,0,0,0,1,0,0,0,1
150,S100UQZD,E00528,31060,4260001013120.0,倉敷紡績株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:12,半期報告書－第217期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
151,S100URF1,E01686,98950,8240001003540.0,株式会社コンセック,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:12,半期報告書－第58期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
152,S100UR8T,E00117,18470,7010501028268.0,株式会社イチケン,,10.0,042000,135.0,,,2024-11-14 09:13,確認書,,,,,,,0,0,0,0,1,0,0,0,1
153,S100UPM1,E01096,51420,7011101000682.0,アキレス株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:13,半期報告書－第105期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
154,S100UP3Y,E02472,78400,6011101037016.0,フランスベッドホールディングス株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:13,半期報告書－第22期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
155,S100UBEV,E12441,,3010001062358.0,ＳＢＩ岡三アセットマネジメント株式会社,G04845,30.0,10A000,160.0,2024-02-16,2025-02-17,2024-11-14 09:13,半期報告書（内国投資信託受益証券）－第19期(2024/02/16－2025/02/17),,,,,,,0,0,0,1,1,0,0,1,1
156,S100UQ75,E00064,18100,7010001034956.0,松井建設株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:13,半期報告書－第96期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
157,S100UKSV,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G01332,30.0,04A001,40.0,,,2024-11-14 09:13,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100TB50,,0,0,0,1,1,0,0,1,1
158,S100UBO3,E08957,,4010401049128.0,三井住友ＤＳアセットマネジメント株式会社,G13482,30.0,04A000,30.0,,,2024-11-14 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
159,S100URFG,E01686,98950,8240001003540.0,株式会社コンセック,,10.0,042000,135.0,,,2024-11-14 09:13,確認書,,,,,,,0,0,0,0,1,0,0,0,1
160,S100UJJ0,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G12293,30.0,07A000,120.0,2024-02-16,2024-08-15,2024-11-14 09:13,有価証券報告書（内国投資信託受益証券）－第16期(2024/02/16－2024/08/15),,,,,,,0,0,0,1,1,1,0,1,1
161,S100UR01,E00528,31060,4260001013120.0,倉敷紡績株式会社,,10.0,042000,135.0,,,2024-11-14 09:13,確認書,,,,,,,0,0,0,0,1,0,0,0,1
162,S100UKNU,E04137,,5310001009649.0,島原鉄道株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:14,半期報告書－第184期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
163,S100UP40,E02472,78400,6011101037016.0,フランスベッドホールディングス株式会社,,10.0,042000,135.0,,,2024-11-14 09:14,確認書,,,,,,,0,0,0,0,1,0,0,0,1
164,S100UJEL,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G01332,30.0,10A000,160.0,2024-02-16,2025-02-17,2024-11-14 09:14,半期報告書（内国投資信託受益証券）－第25期(2024/02/16－2025/02/17),,,,,,,0,0,0,1,1,0,0,1,1
165,S100UPMF,E01096,51420,7011101000682.0,アキレス株式会社,,10.0,042000,135.0,,,2024-11-14 09:15,確認書,,,,,,,0,0,0,0,1,0,0,0,1
166,S100URXK,E02978,33500,3010401091543.0,株式会社メタプラネット,,10.0,022001,40.0,,,2024-11-14 09:15,訂正有価証券届出書（組込方式）,,,,,S100U64U,,0,0,0,1,1,0,0,1,1
167,S100UQ85,E00064,18100,7010001034956.0,松井建設株式会社,,10.0,042000,135.0,,,2024-11-14 09:15,確認書,,,,,,,0,0,0,0,1,0,0,0,1
168,S100UPN4,E01907,69980,7290001015268.0,日本タングステン株式会社,,10.0,043A00,160.0,2024-04-01,2024-09-30,2024-11-14 09:15,半期報告書－第114期(2024/04/01－2024/09/30),,,,,,,0,2,0,1,1,0,0,1,1
169,S100UNRC,E00462,28100,2122001005872.0,ハウス食品グループ本社株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:15,半期報告書－第79期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
170,S100UOAE,E01531,62220,2170001001508.0,株式会社島精機製作所,,10.0,042000,135.0,,,2024-11-14 09:15,確認書,,,,,,,0,0,0,0,1,0,0,0,1
171,S100UQV6,E04125,90520,8140001016148.0,山陽電気鉄道株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:16,半期報告書－第136期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
172,S100UQ6T,E00448,42290,7070001006735.0,群栄化学工業株式会社,,10.0,042000,135.0,,,2024-11-14 09:16,確認書,,,,,,,0,0,0,0,1,0,0,0,1
173,S100UPN5,E01907,69980,7290001015268.0,日本タングステン株式会社,,10.0,042000,135.0,,,2024-11-14 09:16,確認書,,,,,,,0,0,0,0,1,0,0,0,1
174,S100UQXH,E04125,90520,8140001016148.0,山陽電気鉄道株式会社,,10.0,042000,135.0,,,2024-11-14 09:16,確認書,,,,,,,0,0,0,0,1,0,0,0,1
175,S100UNRJ,E00462,28100,2122001005872.0,ハウス食品グループ本社株式会社,,10.0,042000,135.0,,,2024-11-14 09:16,確認書,,,,,,,0,0,0,0,1,0,0,0,1
176,S100UJIZ,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G12293,30.0,04A000,30.0,,,2024-11-14 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
177,S100UQM1,E00285,17620,2120001056705.0,株式会社髙松コンストラクショングループ,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:17,半期報告書－第60期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
178,S100UQ9J,E00659,39410,1120001036880.0,レンゴー株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:17,半期報告書－第157期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
179,S100UN0M,E04283,93010,8010001034947.0,三菱倉庫株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:18,半期報告書－第222期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
180,S100URXT,E01253,54630,5120001047593.0,丸一鋼管株式会社,,10.0,042000,135.0,,,2024-11-14 09:18,確認書,,,,,,,0,0,0,0,1,0,0,0,1
181,S100UHA3,E12441,,3010001062358.0,ＳＢＩ岡三アセットマネジメント株式会社,G04845,30.0,04A000,30.0,,,2024-11-14 09:18,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
182,S100UR33,E04283,93010,8010001034947.0,三菱倉庫株式会社,,10.0,042000,135.0,,,2024-11-14 09:18,確認書,,,,,,,0,0,0,0,1,0,0,0,1
183,S100URNY,E03476,30340,6010401088941.0,クオールホールディングス株式会社,,10.0,043A00,160.0,2024-04-01,2024-09-30,2024-11-14 09:19,半期報告書－第33期(2024/04/01－2024/09/30),,,,,,,0,2,0,1,1,0,0,1,1
184,S100URXN,E00387,22220,1270001003263.0,寿スピリッツ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:19,半期報告書－第73期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
185,S100URWX,E02759,99290,5120001089074.0,平和紙業株式会社,,10.0,043A00,160.0,2024-04-01,2024-09-30,2024-11-14 09:19,半期報告書－第92期(2024/04/01－2024/09/30),,,,,,,0,2,0,1,1,0,0,1,1
186,S100UQA1,E00659,39410,1120001036880.0,レンゴー株式会社,,10.0,042000,135.0,,,2024-11-14 09:19,確認書,,,,,,,0,0,0,0,1,0,0,0,1
187,S100UQW5,E00570,80910,7010701011833.0,ニチモウ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:19,半期報告書－第139期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
188,S100UQMJ,E00285,17620,2120001056705.0,株式会社髙松コンストラクショングループ,,10.0,042000,135.0,,,2024-11-14 09:20,確認書,,,,,,,0,0,0,0,1,0,0,0,1
189,S100UROU,E03476,30340,6010401088941.0,クオールホールディングス株式会社,,10.0,042000,135.0,,,2024-11-14 09:20,確認書,,,,,,,0,0,0,0,1,0,0,0,1
190,S100UMVH,E00462,28100,2122001005872.0,ハウス食品グループ本社株式会社,,10.0,030001,130.0,,,2024-11-14 09:20,訂正有価証券報告書－第78期(2023/04/01－2024/03/31),,,,,S100TQ3L,,0,0,0,1,1,0,0,1,1
191,S100UR6X,E32795,65380,4010401081592.0,株式会社ディスラプターズ,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:20,半期報告書－第20期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
192,S100ULH6,E00570,80910,7010701011833.0,ニチモウ株式会社,,10.0,042000,135.0,,,2024-11-14 09:20,確認書,,,,,,,0,0,0,0,1,0,0,0,1
193,S100UM60,E00387,22220,1270001003263.0,寿スピリッツ株式会社,,10.0,042000,135.0,,,2024-11-14 09:20,確認書,,,,,,,0,0,0,0,1,0,0,0,1
194,S100UR79,E32795,65380,4010401081592.0,株式会社ディスラプターズ,,10.0,042000,135.0,,,2024-11-14 09:21,確認書,,,,,,,0,0,0,0,1,0,0,0,1
195,S100URX9,E02759,99290,5120001089074.0,平和紙業株式会社,,10.0,042000,135.0,,,2024-11-14 09:21,確認書,,,,,,,0,0,0,0,1,0,0,0,1
196,S100UQMY,E02459,78510,2120001077131.0,カワセコンピュータサプライ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:21,半期報告書－第70期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
197,S100UQNA,E02459,78510,2120001077131.0,カワセコンピュータサプライ株式会社,,10.0,042000,135.0,,,2024-11-14 09:23,確認書,,,,,,,0,0,0,0,1,0,0,0,1
198,S100UR0A,E01439,59830,9040001034893.0,イワブチ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:24,半期報告書－第75期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
199,S100UPKN,E00682,39530,8021001006662.0,大村紙業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:24,半期報告書－第61期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
200,S100URY2,E00462,28100,2122001005872.0,ハウス食品グループ本社株式会社,,10.0,042100,135.0,,,2024-11-14 09:24,確認書,,,,,S100UMVH,,0,0,0,0,1,0,0,0,1
201,S100UJJM,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G01331,30.0,10A000,160.0,2024-02-16,2025-02-17,2024-11-14 09:25,半期報告書（内国投資信託受益証券）－第25期(2024/02/16－2025/02/17),,,,,,,0,0,0,1,1,0,0,1,1
202,S100URX6,E00322,17210,3010701014889.0,コムシスホールディングス株式会社,,10.0,170000,220.0,,,2024-11-14 09:25,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
203,S100UPLJ,E00682,39530,8021001006662.0,大村紙業株式会社,,10.0,042000,135.0,,,2024-11-14 09:25,確認書,,,,,,,0,0,0,0,1,0,0,0,1
204,S100UQZI,E01439,59830,9040001034893.0,イワブチ株式会社,,10.0,042000,135.0,,,2024-11-14 09:25,確認書,,,,,,,0,0,0,0,1,0,0,0,1
205,S100UR2W,E02383,79800,6011501017030.0,株式会社　重松製作所,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:27,半期報告書－第79期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
206,S100UO14,E04596,96430,9180001031919.0,中日本興業株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:27,半期報告書－第92期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
207,S100URY5,E02274,77510,6010801003186.0,キヤノン株式会社,,10.0,170000,220.0,,,2024-11-14 09:28,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
208,S100UJ8C,E03398,27530,7180001073665.0,株式会社　あみやき亭,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:28,半期報告書－第30期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
209,S100URTN,E01607,64790,8100001007753.0,ミネベアミツミ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:28,半期報告書－第79期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
210,S100ULE4,E11518,,9010001034450.0,三菱ＵＦＪアセットマネジメント株式会社,G01331,30.0,04A001,40.0,,,2024-11-14 09:28,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100T8JR,,0,0,0,1,1,0,0,1,1
211,S100UJ8D,E03398,27530,7180001073665.0,株式会社　あみやき亭,,10.0,042000,135.0,,,2024-11-14 09:29,確認書,,,,,,,0,0,0,0,1,0,0,0,1
212,S100URTP,E01607,64790,8100001007753.0,ミネベアミツミ株式会社,,10.0,042000,135.0,,,2024-11-14 09:29,確認書,,,,,,,0,0,0,0,1,0,0,0,1
213,S100UR2D,E02383,79800,6011501017030.0,株式会社　重松製作所,,10.0,042000,135.0,,,2024-11-14 09:30,確認書,,,,,,,0,0,0,0,1,0,0,0,1
214,S100UNBG,E27210,31830,9010501035080.0,ウイン・パートナーズ株式会社,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-14 09:30,半期報告書－第12期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
